Class Catalogue - Class Search Results,,,,,,,
,,,,,,,
Search Type:,Class Search,,,,,,
Session:,Academic Year 2021/2022,,,,,,
Credit Scheme:,Strathclyde Standard 2003 and after,,,,,,
Classification:,Undergraduate,,,,,,
,,,,,,,
,,,,,,,
CODE,TITLE,CREDITS,LEVEL,UG/PG/CE,SEMESTER,EXCHANGE,ELECTIVE
OB203,Managing People For Performance And Innovation,40,Level 2,Undergraduate,Semester 2 2021/22,N,PE
NM332,Marine Design (Semester 2),10,Level 3,Undergraduate,Semester 2 2021/22,Y,EO
NM334,Marine Engineering Systems And Control (Semester 2),10,Level 3,Undergraduate,Semester 2 2021/22,Y,EO
NM531,Marine Pipeline Integrity,10,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
NM409,Marine Transmission And Propulsion Systems,10,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
NM528,Maritime Safety And Risk,10,Level 5,Undergraduate,Semester 2 2021/22,Y,PE
CP302,Mass Transfer And Separation Processes,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
CP314,Mass Transfer And Separation Processes,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
MM206,Mathematical And Statistical Computing,20,Level 2,Undergraduate,Semester 2 2021/22,Y,NE
MM408,Mathematical Biology And Marine Population Modelling,20,Level 4,Undergraduate,Semester 2 2021/22,N,PE
MM508,Mathematical Biology And Marine Population Modelling,20,Level 5,Undergraduate,Semester 2 2021/22,N,PE
MM409,Mathematical Introduction To Networks,20,Level 4,Undergraduate,Semester 2 2021/22,N,PE
MM509,Mathematical Introduction To Networks,20,Level 5,Undergraduate,Semester 2 2021/22,N,PE
MM124,Mathematical Modelling,10,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
MM133,Mathematical Modelling For Mathematics Teachers (Autumn),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM132,Mathematical Modelling For Mathematics Teachers (Spring),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM557,Mathematical Models 2,15,Level 5,Undergraduate,Semester 2 2021/22,N,PE
MM214,Mathematics 2,10,Level 2,Undergraduate,Semester 2 2021/22,Y,EO
MM112,Mathematics 2b,20,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
MM350,Mathematics And Statistics Swb Project,0,Level 3,Undergraduate,Semester 2 2021/22,N,NE
MM140,Mathematics For Data Analytics,10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM134,Mathematics For Engineering (Early Spring),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM135,Mathematics For Engineering (Late Spring),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM136,Mathematics For Engineering (Summer),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM125,Mathematics Summer School,10,Level 1,Undergraduate,Semester 2 2021/22,Y,NE
X9119,Me As A Learner,20,Level 1,Undergraduate,Semester 2 2021/22,Y,NE
16318,"Measurement, Instrumentation And Control",10,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
ME313,Mechanical Design 3b,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
EO103,Mechanical Engineering Systems 1,30,Level 1,Undergraduate,Semester 2 2021/22,N,NE
EO203,Mechanical Engineering Systems 2,30,Level 2,Undergraduate,Semester 2 2021/22,N,NE
BE204,Mechanics Of Materials,10,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
DM312,Mechatronics Design And Applications,10,Level 3,Undergraduate,Semester 2 2021/22,N,NE
P3314,Media And Health,20,Level 3,Undergraduate,Semester 2 2021/22,Y,EO
BE426,Medical Robotics,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
MM415,Medical Statistics,20,Level 4,Undergraduate,Semester 2 2021/22,N,PE
V1392,Medicine And Warfare In The Twentieth Century,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
V1493,Medicine And Warfare In The Twentieth Century,20,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
CS254,Memory And Structure (Ga),10,Level 2,Undergraduate,Semester 2 2021/22,N,NE
X9296,"Memory, Belief And Misconception",20,Level 2,Undergraduate,Semester 2 2021/22,Y,EO
19980,Microcontroller Applications,10,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
CS317,Mobile App Development,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
CS422,Mobile Software And Applications,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
CS551,Mobile Software And Applications,20,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
EE116,Modern Cooking For All (Vip4sd),10,Level 1,Undergraduate,Semester 2 2021/22,N,PE
EE278,Modern Cooking For All (Vip4sd),10,Level 2,Undergraduate,Semester 2 2021/22,N,PE
EE333,Modern Cooking For All (Vip4sd),10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
EE477,Modern Cooking For All (Vip4sd),10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
EE589,Modern Cooking For All (Vip4sd),10,Level 5,Undergraduate,Semester 2 2021/22,N,PE
CC252,Modern Europe,20,Level 2,Undergraduate,Semester 2 2021/22,N,EO
V1217,Modern Europe,20,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
R3206,"Modern Italy - State, Culture And Society - Sem 2 (Erasmus/Jya/Overseas)",10,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
R3208,Modern Italy For Cced,20,Level 2,Undergraduate,Semester 2 2021/22,Y,NE
CH538,Molecular Catalysis,5,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
CH494,Molecular Catalysis (Bsc Hons),5,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
SF105,Multi-Disciplinary Perspectives Of Sustainable Development,20,Level 1,Undergraduate,Semester 2 2021/22,N,EO
DM313,Multidisciplinary Integrating Project,10,Level 3,Undergraduate,Semester 2 2021/22,N,NE
CH580,Multivariate Analysis,5,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
CH495,Multivariate Analysis (Bsc Hons),5,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
MM222,Multivarite Calculus,10,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
CH595,Nanochemistry Applications In Medicinal Chemistry,5,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
EC416,"Natural Resource, Environmental And Energy Economics",20,Level 4,Undergraduate,Semester 2 2021/22,N,EO
EC503,"Natural Resource, Environmental And Energy Economics",20,Level 5,Undergraduate,Semester 2 2021/22,N,EO
C8471,Neuropsychology Of Ageing And Dementia For Exchange Students,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
MP429,New Medicines: Better Medicines: Better Use Of Medicines,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
Z1218,New Venture Planning,20,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
MP223,Normal Function Of The Central Nervous And Endocrine Systems,20,Level 2,Undergraduate,Semester 2 2021/22,Y,NE
MJ221,Normal Function Of The Gastrointestinal Tract,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
MJ224,Normal Function Of The Hepatic And Renal Systems,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
MJ223,Normal Function Of The Nervous And Endocrine Systems,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
MP224,Normal Function Of The Renal And Hepatic Systems,20,Level 2,Undergraduate,Semester 2 2021/22,Y,NE
MM306,Numerical Analysis,20,Level 3,Undergraduate,Semester 2 2021/22,Y,EO
BE427,Numerical Modelling In Biomedical Engineering,10,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
B1449,Nutrition For Health And Exercise,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
NM325,Offshore Oil And Gas Production Systems,10,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
NM348,Offshore Oil And Gas Production Systems,10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
OB405,Operations Management And Simulation,10,Level 4,Undergraduate,Semester 2 2021/22,N,EO
BF108,Organisations And The Contemporary Business Environment,20,Level 1,Undergraduate,Semester 2 2021/22,N,PE
BE407,Orthotic Management Of Neurological Conditions,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
BE413,Orthotic Management Of Spinal Deformity,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
BE429,Orthotics Engineering,20,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
BE414,Paediatric Prosthetics,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
L2313,Parliamentary Studies,20,Level 3,Undergraduate,Semester 2 2021/22,Y,EO
B6327,Personal Development And Professional Practice 3,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
L2343,Philosophy Of Economic Policy,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
B1224,"Physical Activity For Health, Fitness And Wellbeing",20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
B1451,Physical Activity With Special Populations,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
PH167,Physical Electronics,10,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
EF105,Physics For Engineering,10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
PH104,Physics Summer School,10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
C8466,Physiological Psychology For Exchange Students,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
OS159,Polish 1b,10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
L2413,Political Behaviour,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
CC118,Politics 1b,20,Level 1,Undergraduate,Semester 2 2021/22,N,NE
L2108,Politics 1b: Decision Making And Outcomes,20,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
ME523,Polymer And Polymer Composites,10,Level 5,Undergraduate,Semester 2 2021/22,N,NE
CH510,Polymers: Synthesis And Chemical Properties,10,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
CH497,Polymers: Synthesis And Chemical Properties (Bsc Hons),10,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
AG217,Portfolio Management And Security Analysis,20,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
B9201,Positive And Humanistic Psychology,20,Level 2,Undergraduate,Semester 2 2021/22,N,PE
L5116,"Poverty, Disadvantage And Discrimination",20,Level 1,Undergraduate,Semester 2 2021/22,N,PE
EO408,"Power System Operation, Control And Protection",20,Level 4,Undergraduate,Semester 2 2021/22,N,EO
EE118,Powering Rural Agriculture In Low Resource Settings (Vip4sd),10,Level 1,Undergraduate,Semester 2 2021/22,N,PE
EE280,Powering Rural Agriculture In Low Resource Settings (Vip4sd),10,Level 2,Undergraduate,Semester 2 2021/22,N,PE
EE335,Powering Rural Agriculture In Low Resource Settings (Vip4sd),10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
EE479,Powering Rural Agriculture In Low Resource Settings (Vip4sd),10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
EE591,Powering Rural Agriculture In Low Resource Settings (Vip4sd),10,Level 5,Undergraduate,Semester 2 2021/22,N,PE
C8465,Practical Aspects Of Memory For Exchange Students,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
BE302,Practical Biomechanics,20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
BE424,Practical Biomechanics 2,20,Level 4,Undergraduate,Semester 2 2021/22,N,PE
B9400,Practical Experience: Counselling Skills/Research,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
L5334,Practice Learning 1: Organisational Context,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
L5333,Practice Learning 1: Social Work Practice,40,Level 3,Undergraduate,Semester 2 2021/22,N,NE
L5423,Practice Learning 2: Organisational Context,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
L5422,Practice Learning 2: Social Work Practice,40,Level 4,Undergraduate,Semester 2 2021/22,N,NE
MM139,Pre-Sessional Msc Mathematics,10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
L5424,Preparing For Professional Practice: Ready And Radical,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
CL435,"Prestressed Concrete, Composite Materials And Structural Stability",10,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
NM324,Principles And Application Of Marine Machinery,10,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
CL430,Principles Of Environmental Microbiology,10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
NM216,Principles Of Marine Design And Production (Semester 2),10,Level 2,Undergraduate,Semester 2 2021/22,Y,EO
L5118,Private Issues And Public Problems,20,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
MM563,Probability 2,20,Level 5,Undergraduate,Semester 2 2021/22,N,PE
CH520,Process Analytical Chemistry,5,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
CP212,Process Safety Fundamentals,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
DM306,Product Development,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
DM307,Production And Operations Management,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
DM308,Production Techniques 2,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
EO404,"Production, Operations And Quality Management",20,Level 4,Undergraduate,Semester 2 2021/22,N,PE
X7438,Professional Inquiry And Evidence Informed Practice - Dissertation,40,Level 4,Undergraduate,Semester 2 2021/22,N,NE
CS262,Professional Issues,10,Level 2,Undergraduate,Semester 2 2021/22,N,NE
CS255,Professional Issues (Ga),10,Level 2,Undergraduate,Semester 2 2021/22,N,NE
16288,Professional Studies,10,Level 2,Undergraduate,Semester 2 2021/22,Y,NE
X7346,Professionalism And Teacher Identity 2,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
MM224,Programming In R For Beginners,10,Level 2,Undergraduate,Semester 2 2021/22,N,NE
94405,Project,40,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
CL437,Project Analysis,10,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
M9472,Property Law And The Built And Natural Environment,20,Level 4,Undergraduate,Semester 2 2021/22,Y,EO
M9218,"Property, Trusts And Succession (Clinical)",20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
94500,Prosthetic And Orthotic Masters Project,60,Level 5,Undergraduate,Semester 2 2021/22,N,NE
BE423,Prosthetics And Orthotics,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
94204,Prosthetics And Orthotics Science 1,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
BE430,Prosthetics Engineering,20,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
94404,Prosthetics/Orthotics Clinical Placement 2,60,Level 4,Undergraduate,Semester 2 2021/22,N,NE
C8306,Psychobiology,20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
C8106,Psychology 1b,20,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
C8462,Psychology And Ageing For Exchange Students,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
C8441,Psychology Of Physical Activity For Exchange Students,10,Level 4,Undergraduate,Semester 2 2021/22,Y,EO
M9317,Public International Law,20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
M9116,Public Law 1,20,Level 1,Undergraduate,Semester 2 2021/22,Y,NE
MM559,Pure Analysis 2,15,Level 5,Undergraduate,Semester 2 2021/22,N,PE
L2304,Quantitative Methods In Social Research,20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
QQ431,Reading Poetry,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
BE419,Regenerative Medicine And Tissue Engineering,10,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
M9483,Regulating Work In A Global Economy (Clinical),20,Level 4,Undergraduate,Semester 2 2021/22,N,EO
M9463,Regulating Work In A Global Economy (Honours),20,Level 4,Undergraduate,Semester 2 2021/22,N,EO
NM522,Renewable Marine Energy Systems,10,Level 5,Undergraduate,Semester 2 2021/22,Y,PE
L2236,Research Design For Political Science,20,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
DM408,Research Group Project,40,Level 4,Undergraduate,Semester 2 2021/22,N,NE
B6445,Research Investigation 2,20,Level 4,Undergraduate,Semester 2 2021/22,N,NE
MS422,Risk Analysis And Management,20,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
GU306,Roman Law Of Property And Obligations,20,Level 3,Undergraduate,Semester 2 2021/22,N,NE
EE212,Roprohand: Robotic Prosthetic Hand Design (Vip) - S2,10,Level 2,Undergraduate,Semester 2 2021/22,N,PE
EE327,Roprohand: Robotic Prosthetic Hand Design (Vip) - S2,10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
EE427,Roprohand: Robotic Prosthetic Hand Design (Vip) - S2,10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
EE524,Roprohand: Robotic Prosthetic Hand Design (Vip) - S2,10,Level 5,Undergraduate,Semester 2 2021/22,N,PE
V1423,Scotland And The Americas In The Seventeenth Century,20,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
L2310,Scottish Politics,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
CC253,Services And Retail Marketing,20,Level 2,Undergraduate,Semester 2 2021/22,N,PE
MK212,Services And Retail Marketing,20,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
EE328,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S2,10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
EE428,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S2,10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
EE525,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S2,10,Level 5,Undergraduate,Semester 2 2021/22,N,PE
EE213,Sgvmp: Smart Grid Monitoring And Visualisation Platform (Vip) - S2,10,Level 2,Undergraduate,Semester 2 2021/22,N,PE
NM529,Ship Operability And Control,10,Level 5,Undergraduate,Semester 2 2021/22,Y,PE
EM310,Signals And Systems,10,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
B6233,Slp3: Neurodevelopmental Disorders,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
EE112,Smart Grid Monitoring And Visualisation Platform (Vip) - S2,10,Level 1,Undergraduate,Semester 2 2021/22,N,PE
EE214,Smart Voice (Vip) - S2,10,Level 2,Undergraduate,Semester 2 2021/22,N,PE
EE329,Smart Voice (Vip) - S2,10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
EE429,Smart Voice (Vip) - S2,10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
EE526,Smart Voice (Vip) - S2,10,Level 5,Undergraduate,Semester 2 2021/22,N,PE
C8307,Social Psychology,20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
L5207,Social Work In Diverse Contexts,20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
CS118,Software Engineering 1,20,Level 1,Undergraduate,Semester 2 2021/22,N,NE
CS252,Software Engineering 2 (Ga),20,Level 2,Undergraduate,Semester 2 2021/22,N,NE
CS352,Software Engineering 3,15,Level 3,Undergraduate,Semester 2 2021/22,N,NE
CL247,Soil Mechanics,10,Level 2,Undergraduate,Semester 2 2021/22,N,NE
EO107,Soils And Water 1,20,Level 1,Undergraduate,Semester 2 2021/22,N,NE
EE114,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 1,Undergraduate,Semester 2 2021/22,N,PE
EE276,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 2,Undergraduate,Semester 2 2021/22,N,PE
EE331,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 3,Undergraduate,Semester 2 2021/22,N,PE
EE498,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
EE587,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 5,Undergraduate,Semester 2 2021/22,N,PE
CH513,Solid State Chemistry,5,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
CH498,Solid State Chemistry (Bsc Hons),5,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
CL413,Solid Waste Management,10,Level 4,Undergraduate,Semester 2 2021/22,N,PE
QQ422,Songs: Music And Literature,20,Level 4,Undergraduate,Semester 2 2021/22,Y,NE
ME517,Spaceflight Systems,10,Level 5,Undergraduate,Semester 2 2021/22,Y,NE
R4108,Spanish 1b,20,Level 1,Undergraduate,Semester 2 2021/22,Y,PE
R4326,Spanish 1b (Cced),20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
R4330,Spanish And Latin American Studies 2 - Independence And Isolation (Cced),20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
R4207,Spanish Language 2b,20,Level 2,Undergraduate,Semester 2 2021/22,Y,PE
R4328,Spanish Language 2b (Cced),20,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
R4309,Spanish Language 3b,20,Level 3,Undergraduate,Semester 2 2021/22,Y,PE
B1303,Special Topics In Sport And Physical Activity,10,Level 3,Undergraduate,Semester 2 2021/22,Y,NE
BE405,Sports Injury And Rehabilitation,20,Level 4,Undergraduate,Semester 2 2021/22,Y,PE
MK419,Sports Marketing,20,Level 4,Undergraduate,Semester 2 2021/22,N,EO
L2434,States And Markets,20,Level 4,Undergraduate,Semester 2 2021/22,N,EO
MM513,Statistical Mechanics,20,Level 5,Undergraduate,Semester 2 2021/22,N,PE
MM561,Statistics 2,20,Level 5,Undergraduate,Semester 2 2021/22,N,PE
MM130,Statistics For Mathematics Teachers (Spring),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM127,Statistics For Nhs Staff (Spring),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM128,Statistics For Nhs Staff (Summer),10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
MM137,Statistics For Senior Phase,10,Level 1,Undergraduate,Semester 2 2021/22,N,NE
SF107,Stem Summer School Foundation Course,0,Level 1,Undergraduate,Semester 2 2021/22,N,EO
